"","UserID","SpID","prev_SpID","Long","Lat","ArriveTime","leaveTime","date","time","hour","day","x","y","location","gridcell"
"159",4,225,-1,116.322170625,40.0102652083333,39825.8386689815,39826.0522337963,2009-01-12 20:07:41,"20:07:41",20,"Monday",12948924.8019433,4867434.10374979,91,1
"160",4,226,225,116.331358115385,39.9742684038462,39826.0854976852,39826.1085648148,2009-01-13 02:03:07,"02:03:07",2,"Tuesday",12949947.5486946,4862203.7383228,94,21
"161",4,227,226,116.326918037037,39.9995352592593,39826.1177662037,39826.166087963,2009-01-13 02:49:35,"02:49:35",2,"Tuesday",12949453.2814338,4865874.7448751,4,1
"162",4,228,227,116.34226686,39.97977524,39826.2345486111,39826.3063773148,2009-01-13 05:37:45,"05:37:45",5,"Tuesday",12951161.9045903,4863003.70760718,95,18
"163",4,230,-1,116.326858503185,40.0004702292994,39826.7026851852,39826.819537037,2009-01-13 16:51:52,"16:51:52",16,"Tuesday",12949446.6541557,4866010.61217875,4,1
"164",4,231,-1,116.326647475,39.99980015,39827.3519328704,39827.4006828704,2009-01-14 08:26:47,"08:26:47",8,"Wednesday",12949423.1626056,4865913.23788832,4,1
"165",4,232,-1,116.325880032258,39.9999793548387,39828.254212963,39828.4257407407,2009-01-15 06:06:04,"06:06:04",6,"Thursday",12949337.7312704,4865939.27940505,4,1
"166",4,233,232,116.323133256098,40.0094758414634,39828.4319328704,39828.455625,2009-01-15 10:21:59,"10:21:59",10,"Thursday",12949031.9615469,4867319.37852176,49,1
"167",4,234,233,116.32701404878,39.9998385609756,39828.4595601852,39828.6156597222,2009-01-15 11:01:46,"11:01:46",11,"Thursday",12949463.9694122,4865918.81965185,4,1
"168",4,235,234,116.2997576875,39.98089228125,39828.624224537,39828.647650463,2009-01-15 14:58:53,"14:58:53",14,"Thursday",12946429.8051536,4863165.98626857,96,23
"169",4,236,-1,116.326708733333,39.9996967111111,39828.9263888889,39829.0218055556,2009-01-15 22:14:00,"22:14:00",22,"Thursday",12949429.9818521,4865898.20648627,4,1
"170",4,237,236,116.326660375,39.9998725,39829.0347685185,39829.094224537,2009-01-16 00:50:04,"00:50:04",0,"Friday",12949424.5986271,4865923.75156795,4,1
"171",4,239,238,116.325469206897,40.005861137931,39829.1628935185,39829.2252083333,2009-01-16 03:54:34,"03:54:34",3,"Friday",12949291.9984004,4866794.04065229,42,1
"172",4,240,239,116.322210433333,40.0100149666667,39829.2272916667,39829.3301157407,2009-01-16 05:27:18,"05:27:18",5,"Friday",12948929.2333867,4867397.7339112,97,1
"173",4,241,240,116.327117212766,39.9995314255319,39829.3396990741,39829.4018518519,2009-01-16 08:09:10,"08:09:10",8,"Friday",12949475.4535746,4865874.1877721,4,1
"174",4,243,-1,116.31404302381,39.9689041666667,39830.070462963,39830.093900463,2009-01-17 01:41:28,"01:41:28",1,"Saturday",12948020.0415174,4861424.54613607,98,4
"175",4,244,243,116.219951458333,40.2228403333333,39830.1967361111,39830.2825,2009-01-17 04:43:18,"04:43:18",4,"Saturday",12937545.8163606,4898377.86701939,99,24
"176",4,245,244,116.252315028571,40.2197738857143,39830.2879398148,39830.3813888889,2009-01-17 06:54:38,"06:54:38",6,"Saturday",12941148.5125198,4897930.80693101,100,25
"177",4,248,-1,116.799307975,39.949131075,39831.3674421296,39831.3990856481,2009-01-18 08:49:07,"08:49:07",8,"Sunday",13002039.4887837,4858552.89710542,101,26
"178",4,250,-1,116.327420473684,39.9996706842105,39832.0738425926,39832.104375,2009-01-19 01:46:20,"01:46:20",1,"Monday",12949509.2124256,4865894.42434552,4,1
"179",4,251,-1,116.323589822441,40.0110981726264,39832.5628240741,39832.6326157407,2009-01-19 13:30:28,"13:30:28",13,"Monday",12949082.7862798,4867555.16679128,102,1
"180",4,253,252,116.350723827586,39.9380690344828,39833.3695833333,39833.3908912037,2009-01-20 08:52:12,"08:52:12",8,"Tuesday",12952103.3299157,4856946.71741261,103,19
"181",4,256,-1,116.327300886364,40.0000354090909,39857.1711574074,39857.2237615741,2009-02-13 04:06:28,"04:06:28",4,"Friday",12949495.9000259,4865947.4250571,4,1
"182",4,258,257,116.320427414634,39.9850587073171,39857.2906828704,39857.3910648148,2009-02-13 06:58:35,"06:58:35",6,"Friday",12948730.748653,4863771.28906006,104,27
"183",4,259,258,116.327071961039,40.0000717142857,39857.397025463,39857.4204282407,2009-02-13 09:31:43,"09:31:43",9,"Friday",12949470.4161753,4865952.70083321,4,1
"184",4,260,-1,116.329357380342,39.9898679188034,39858.2101041667,39858.2518287037,2009-02-14 05:02:33,"05:02:33",5,"Saturday",12949724.8278884,4864470.02229634,105,1
"185",4,261,260,116.328145818182,39.9915412727273,39858.2518287037,39858.3010648148,2009-02-14 06:02:38,"06:02:38",6,"Saturday",12949589.9574057,4864713.15643317,106,1
"186",4,262,261,116.326592864407,39.9999926779661,39858.3179050926,39858.3693518518,2009-02-14 07:37:47,"07:37:47",7,"Saturday",12949417.0833822,4865941.21548522,4,1
"187",4,264,263,116.329783729167,39.990108375,39858.5079166667,39858.5749305556,2009-02-14 12:11:24,"12:11:24",12,"Saturday",12949772.2888225,4864504.9596134,107,1
"188",4,266,-1,116.328784188889,39.9910144055556,39859.0274652778,39859.0663078704,2009-02-15 00:39:33,"00:39:33",0,"Sunday",12949661.0205077,4864636.60330938,108,1
"189",4,268,267,116.439223151515,39.9616064242424,39859.1822685185,39859.2929398148,2009-02-15 04:22:28,"04:22:28",4,"Sunday",12961955.029591,4860364.59724094,109,28
"190",4,269,268,116.329522265957,39.9898846914894,39859.352662037,39859.4248148148,2009-02-15 08:27:50,"08:27:50",8,"Sunday",12949743.1828712,4864472.45929608,110,1
"191",4,271,270,116.328067634615,39.9916938653846,39859.4554166667,39859.4812037037,2009-02-15 10:55:48,"10:55:48",10,"Sunday",12949581.2540509,4864735.3280607,111,1
"192",4,272,-1,116.3270641875,39.99943753125,39860.1524537037,39860.1804282407,2009-02-16 03:39:32,"03:39:32",3,"Monday",12949469.5508289,4865860.54341395,4,1
"193",4,275,274,116.328242644068,39.9917124067797,39860.4444791667,39860.53375,2009-02-16 10:40:03,"10:40:03",10,"Monday",12949600.736014,4864738.02211838,112,1
"194",4,276,-1,116.4590418,39.9338013333333,39861.0818865741,39861.1649537037,2009-02-17 01:57:55,"01:57:55",1,"Tuesday",12964161.2314486,4856327.12764372,113,29
"195",4,278,277,116.328447181818,39.9953374545454,39861.4935648148,39861.5193055556,2009-02-17 11:50:44,"11:50:44",11,"Tuesday",12949623.5050522,4865264.75423523,114,1
"196",4,283,282,116.317585120482,40.0050672650603,39862.4133680556,39862.454212963,2009-02-18 09:55:15,"09:55:15",9,"Wednesday",12948414.3459153,4866678.66797717,115,1
"197",4,286,285,116.318407548117,39.9974702343096,39863.1854282407,39863.2308101852,2009-02-19 04:27:01,"04:27:01",4,"Thursday",12948505.8981409,4865574.66765693,116,1
"198",4,287,286,116.327253314286,39.9993494285714,39863.2365393518,39863.3919097222,2009-02-19 05:40:37,"05:40:37",5,"Thursday",12949490.6043264,4865847.74068652,4,1
"199",4,289,-1,116.326615047619,39.9999158412698,39864.1063657407,39864.1665277778,2009-02-20 02:33:10,"02:33:10",2,"Friday",12949419.5528061,4865930.0497934,4,1
"200",4,291,290,116.326279111111,40.0001075555556,39864.2118865741,39864.3829976852,2009-02-20 05:05:07,"05:05:07",5,"Friday",12949382.1565251,4865957.9091957,4,1
"201",4,294,293,116.403755571429,39.9154747142857,39864.4749189815,39864.5855092593,2009-02-20 11:23:53,"11:23:53",11,"Friday",12958006.7966361,4853666.88703387,117,13
"202",4,295,-1,116.322072057143,40.0100545714286,39865.0016203704,39865.0667476852,2009-02-21 00:02:20,"00:02:20",0,"Saturday",12948913.8294196,4867403.49001327,118,1
"203",4,296,295,116.326246425532,40.0000125106383,39865.0703935185,39865.1319212963,2009-02-21 01:41:22,"01:41:22",1,"Saturday",12949378.5179831,4865944.0975152,4,1
"204",4,297,296,116.29644222,39.76311862,39865.1951388889,39865.3790046296,2009-02-21 04:41:00,"04:41:00",4,"Saturday",12946060.7289998,4831578.79657933,119,30
"205",4,298,297,116.328007022989,39.9942800574713,39865.4312615741,39865.4958101852,2009-02-21 10:21:01,"10:21:01",10,"Saturday",12949574.5067954,4865111.10785459,120,1
"206",4,299,298,116.326815586207,39.999875862069,39865.5197685185,39865.7649074074,2009-02-21 12:28:28,"12:28:28",12,"Saturday",12949441.8766596,4865924.24013374,4,1
"207",4,302,301,116.320870081081,40.0090595945946,39866.4041435185,39866.4298263889,2009-02-22 09:41:58,"09:41:58",9,"Sunday",12948780.0260565,4867258.88244948,75,1
"208",4,303,-1,116.435335743961,39.9490927439613,39867.1274652778,39867.181400463,2009-02-23 03:03:33,"03:03:33",3,"Monday",12961522.2853616,4858547.33108927,121,31
"209",4,304,303,116.321439648649,40.0016530225225,39867.2591435185,39867.3868634259,2009-02-23 06:13:10,"06:13:10",6,"Monday",12948843.4300281,4866182.4951389,122,1
"210",4,306,-1,116.328187628205,39.9915932692308,39868.460162037,39868.4997569444,2009-02-24 11:02:38,"11:02:38",11,"Tuesday",12949594.6116762,4864720.71149041,106,1
"211",4,307,-1,116.33133505,39.991430975,39869.5107523148,39869.5368055556,2009-02-25 12:15:29,"12:15:29",12,"Wednesday",12949944.9810677,4864697.1302661,123,1
"212",4,308,-1,116.327010837209,40.0000819534884,39870.0508796296,39870.1363194444,2009-02-26 01:13:16,"01:13:16",1,"Thursday",12949463.6119018,4865954.18876791,4,1
"213",4,309,308,116.297218106426,39.7627200381527,39870.1972800926,39870.3122916667,2009-02-26 04:44:05,"04:44:05",4,"Thursday",12946147.1002816,4831521.07566721,124,30
"214",4,310,309,116.327152516667,39.9994403666667,39870.4235185185,39870.4814699074,2009-02-26 10:09:52,"10:09:52",10,"Thursday",12949479.3835868,4865860.95544559,4,1
"215",4,311,310,116.328008455556,39.9916003222222,39870.4851736111,39870.5591203704,2009-02-26 11:38:39,"11:38:39",11,"Thursday",12949574.6662681,4864721.7362858,125,1
"216",4,312,311,116.326815633333,39.9998088333333,39870.5743981482,39870.7995138889,2009-02-26 13:47:08,"13:47:08",13,"Thursday",12949441.8819057,4865914.49972304,4,1
"217",4,314,313,116.32524245,40.0056977,39871.1656828704,39871.2241087963,2009-02-27 03:58:35,"03:58:35",3,"Friday",12949266.7559381,4866770.28828704,126,1
"218",4,315,314,116.327203916667,40.0004414166667,39871.2259606481,39871.2851967593,2009-02-27 05:25:23,"05:25:23",5,"Friday",12949485.1054086,4866006.42517753,4,1
"219",4,317,316,116.406900380952,39.9339182380952,39871.368900463,39871.3963194444,2009-02-27 08:51:13,"08:51:13",8,"Friday",12958356.8752309,4856344.09949704,127,32
"220",4,318,317,116.327252315789,40.0002578157895,39871.4224189815,39871.5025925926,2009-02-27 10:08:17,"10:08:17",10,"Friday",12949490.4931743,4865979.74466181,4,1
"221",4,320,319,116.316685407407,40.0089887777778,39871.6463310185,39871.685775463,2009-02-27 15:30:43,"15:30:43",15,"Friday",12948314.190314,4867248.5901823,128,1
"222",4,321,-1,116.326674325,39.999878925,39872.2857175926,39872.3340509259,2009-02-28 06:51:26,"06:51:26",6,"Saturday",12949426.151534,4865924.68522974,4,1
"223",4,322,321,116.30982575,39.9862922,39872.3448148148,39872.3977083333,2009-02-28 08:16:32,"08:16:32",8,"Saturday",12947550.5767444,4863950.49926537,129,33
"224",4,323,322,116.321192024096,40.0093312168675,39872.4302546296,39872.4761342593,2009-02-28 10:19:34,"10:19:34",10,"Saturday",12948815.864589,4867298.35917465,130,1
"225",4,324,-1,116.326495294118,39.9998949411765,39873.3361226852,39873.4173148148,2009-03-01 08:04:01,"08:04:01",8,"Sunday",12949406.2219073,4865927.012653,4,1
"226",4,326,325,116.326631746269,39.9928409253731,39873.5571296296,39873.5787268518,2009-03-01 13:22:16,"13:22:16",13,"Sunday",12949421.4116913,4864901.99681941,32,1
"227",4,327,-1,116.326332909091,39.9998444545455,39874.2786689815,39874.4015277778,2009-03-02 06:41:17,"06:41:17",6,"Monday",12949388.1452888,4865919.67608737,4,1
"228",4,329,-1,116.326707641026,39.9998687435898,39875.510474537,39875.6040162037,2009-03-03 12:15:05,"12:15:05",12,"Tuesday",12949429.860257,4865923.20569768,4,1
"229",4,332,331,116.327417130435,39.999973826087,39876.187650463,39876.3467939815,2009-03-04 04:30:13,"04:30:13",4,"Wednesday",12949508.8402567,4865938.47598219,4,1
"230",4,333,-1,116.416282315789,39.9701209736842,39876.5654282407,39876.5984143519,2009-03-04 13:34:13,"13:34:13",13,"Wednesday",12959401.2674397,4861601.29032625,131,3
"231",4,334,333,116.300522076923,39.9742541538462,39876.6733796296,39876.9152546296,2009-03-04 16:09:40,"16:09:40",16,"Wednesday",12946514.8965949,4862201.6683317,132,4
"232",4,335,-1,116.326603,39.9997225348837,39877.3477430556,39877.4148263889,2009-03-05 08:20:45,"08:20:45",8,"Thursday",12949418.2116713,4865901.95911057,4,1
"233",4,336,-1,116.288483356164,39.890902826484,39878.1302083333,39878.153912037,2009-03-06 03:07:30,"03:07:30",3,"Friday",12945174.7523303,4850101.21753118,133,34
"234",4,337,336,116.327044162791,40.0004589534884,39878.2,39878.2758101852,2009-03-06 04:48:00,"04:48:00",4,"Friday",12949467.3216885,4866008.97359747,4,1
"235",4,338,337,116.326719074074,39.9998188888889,39878.3068055556,39878.4305439815,2009-03-06 07:21:48,"07:21:48",7,"Friday",12949431.1329781,4865915.96096499,4,1
"236",4,340,-1,116.327880863636,39.9943945852273,39879.45,39879.4912384259,2009-03-07 10:48:00,"10:48:00",10,"Saturday",12949560.4628006,4865127.74933597,134,1
"237",4,341,340,116.327167636364,39.9923876818182,39879.4912384259,39879.5122453704,2009-03-07 11:47:23,"11:47:23",11,"Saturday",12949481.0667038,4864836.13982401,135,1
"238",4,342,-1,116.326794142857,40.0016624821429,39879.9266319444,39880.0872337963,2009-03-07 22:14:21,"22:14:21",22,"Saturday",12949439.4895968,4866183.86981852,136,1
"239",4,343,342,116.327148615385,39.9995599615385,39880.0872337963,39880.1101851852,2009-03-08 02:05:37,"02:05:37",2,"Sunday",12949478.9492981,4865878.33451921,4,1
"240",4,345,344,116.302886489209,39.9657348705036,39880.2526388889,39880.2849074074,2009-03-08 06:03:48,"06:03:48",6,"Sunday",12946778.1017666,4860964.21289868,137,4
"241",4,346,345,116.301284846154,39.9663362649573,39880.2849074074,39880.3183680556,2009-03-08 06:50:16,"06:50:16",6,"Sunday",12946599.8076773,4861051.56246845,138,4
"242",4,347,346,116.331866061224,39.9913869285714,39880.3606712963,39880.443275463,2009-03-08 08:39:22,"08:39:22",8,"Sunday",12950004.0929668,4864690.73036428,139,1
"243",4,349,348,116.326770891892,39.9998255405405,39880.5019560185,39880.5580324074,2009-03-08 12:02:49,"12:02:49",12,"Sunday",12949436.9013112,4865916.92756236,4,1
"244",4,350,-1,116.3270306875,39.999431875,39883.7996296296,39883.9095717593,2009-03-11 19:11:28,"19:11:28",19,"Wednesday",12949465.821626,4865859.72146992,4,1
"245",4,352,351,116.326548705128,39.9993822179487,39884.0823032407,39884.1768981481,2009-03-12 01:58:31,"01:58:31",1,"Thursday",12949412.1675938,4865852.50550522,74,1
"246",4,353,352,116.320298473684,40.0093441052632,39884.1825115741,39884.2152430556,2009-03-12 04:22:49,"04:22:49",4,"Thursday",12948716.3950121,4867300.23233737,140,1
"247",4,355,354,116.320661641026,40.0091220769231,39884.4088888889,39884.4380324074,2009-03-12 09:48:48,"09:48:48",9,"Thursday",12948756.8226156,4867267.96342029,75,1
"248",4,357,356,116.326823361111,39.9998965277778,39884.5224537037,39884.6136921296,2009-03-12 12:32:20,"12:32:20",12,"Thursday",12949442.742158,4865927.24321323,4,1
"249",4,359,358,116.327915103448,39.9901561896552,39885.1967361111,39885.2524189815,2009-03-13 04:43:18,"04:43:18",4,"Friday",12949564.274359,4864511.90690491,141,1
"250",4,360,359,116.301955180723,39.9649472650602,39885.2632986111,39885.3612037037,2009-03-13 06:19:09,"06:19:09",6,"Friday",12946674.4289802,4860849.81826579,142,4
"251",4,361,360,116.300866080645,39.9660887419355,39885.3612037037,39885.3950462963,2009-03-13 08:40:08,"08:40:08",8,"Friday",12946553.1909141,4861015.61088079,143,4
"252",4,362,361,116.303909714286,39.9663302857143,39885.3993865741,39885.4218518519,2009-03-13 09:35:07,"09:35:07",9,"Friday",12946892.0066611,4861050.6940092,144,4
"253",4,363,362,116.326701613636,39.9997491363636,39885.4829050926,39885.720775463,2009-03-13 11:35:23,"11:35:23",11,"Friday",12949429.1892911,4865905.82475018,4,1
"254",4,364,-1,116.32630444186,39.999999372093,39886.2778472222,39886.4200578704,2009-03-14 06:40:06,"06:40:06",6,"Saturday",12949384.9763312,4865942.18825745,4,1
"255",4,365,364,116.320762508475,40.0089488644068,39886.4239930556,39886.4618865741,2009-03-14 10:10:33,"10:10:33",10,"Saturday",12948768.0511287,4867242.789318,75,1
"256",4,368,367,116.332160285714,39.9357214285714,39887.3570601852,39887.3894791667,2009-03-15 08:34:10,"08:34:10",8,"Sunday",12950036.8458872,4856605.88450103,145,35
"257",4,371,-1,116.326925215686,39.9992675882353,39888.2237384259,39888.4108217593,2009-03-16 05:22:11,"05:22:11",5,"Monday",12949454.0805574,4865835.84799235,4,1
"258",4,374,373,116.326784090909,39.9998873181818,39888.5310763889,39888.6564930556,2009-03-16 12:44:45,"12:44:45",12,"Monday",12949438.3706191,4865925.90490196,4,1
"259",4,376,375,116.327143474576,40.0004118813559,39889.1624537037,39889.4108449074,2009-03-17 03:53:56,"03:53:56",3,"Tuesday",12949478.3770259,4866002.13315985,4,1
"260",4,377,376,116.327182444444,40.0003461111111,39889.4388194444,39889.5245949074,2009-03-17 10:31:54,"10:31:54",10,"Tuesday",12949482.7151318,4865992.57555407,4,1
"261",4,378,377,116.326131944444,40.0025376944444,39889.5259259259,39889.6044097222,2009-03-17 12:37:20,"12:37:20",12,"Tuesday",12949365.7740067,4866311.05719684,146,1
"262",4,379,-1,116.316939852459,40.0050312459016,39890.1304513889,39890.1582407407,2009-03-18 03:07:51,"03:07:51",3,"Wednesday",12948342.5150076,4866673.4333841,147,1
"263",4,381,380,116.32658395,40.00043885,39890.2866666667,39890.3125925926,2009-03-18 06:52:48,"06:52:48",6,"Wednesday",12949416.091035,4866006.05219412,4,1
"264",4,382,381,116.4159675,39.9707295769231,39890.3493634259,39890.5046643519,2009-03-18 08:23:05,"08:23:05",8,"Wednesday",12959366.2223063,4861689.692613,148,3
"265",4,383,-1,116.326951944444,40.0003960555556,39891.0514236111,39891.1767939815,2009-03-19 01:14:03,"01:14:03",1,"Thursday",12949457.0559892,4865999.83338406,4,1
"266",4,384,383,116.326945689655,39.9996885862069,39891.2183796296,39891.2971990741,2009-03-19 05:14:28,"05:14:28",5,"Thursday",12949456.3597092,4865897.02580264,4,1
"267",4,385,384,116.326795425532,39.999827787234,39891.3338888889,39891.4070833333,2009-03-19 08:00:48,"08:00:48",8,"Thursday",12949439.6323835,4865917.25404491,4,1
"268",4,386,385,116.326308647059,39.9999755294118,39891.4393634259,39891.6896064815,2009-03-19 10:32:41,"10:32:41",10,"Thursday",12949385.4444518,4865938.72350462,4,1
"269",4,388,387,116.295888173913,39.7631878913043,39892.1940162037,39892.3718055556,2009-03-20 04:39:23,"04:39:23",4,"Friday",12945999.0528715,4831588.82818635,149,30
"270",4,389,388,116.303476805714,39.9656931314286,39892.4447337963,39892.5048726852,2009-03-20 10:40:25,"10:40:25",10,"Friday",12946843.8154994,4860958.150533,150,4
"271",4,391,-1,116.326655885714,39.9998825142857,39892.9550694444,39893.1465046296,2009-03-20 22:55:18,"22:55:18",22,"Friday",12949424.0988821,4865925.20681404,4,1
"272",4,392,391,116.317544745098,40.0053324313725,39893.1500925926,39893.1721759259,2009-03-21 03:36:08,"03:36:08",3,"Saturday",12948409.8513481,4866717.20415779,151,1
"273",4,393,392,116.326204133333,40.0000110666667,39893.1761111111,39893.2732986111,2009-03-21 04:13:36,"04:13:36",4,"Saturday",12949373.8100371,4865943.88768115,4,1
"274",4,394,393,116.367612352941,39.9079637843137,39893.37375,39893.5274768519,2009-03-21 08:58:12,"08:58:12",8,"Saturday",12953983.3519585,4852576.82717569,152,36
"275",4,395,394,116.326806666667,39.9997084871795,39893.6007175926,39893.664212963,2009-03-21 14:25:02,"14:25:02",14,"Saturday",12949440.8837409,4865899.91774498,4,1
"276",4,396,-1,116.301558456,39.966137928,39894.1713541667,39894.2011689815,2009-03-22 04:06:45,"04:06:45",4,"Sunday",12946630.2657861,4861022.7549215,153,4
"277",4,398,397,116.314060588235,39.9684359852941,39894.4420138889,39894.474837963,2009-03-22 10:36:30,"10:36:30",10,"Sunday",12948021.9967803,4861356.54248677,154,4
"278",4,401,-1,116.3266038,39.9999031142857,39895.9548726852,39896.1583564815,2009-03-23 22:55:01,"22:55:01",22,"Monday",12949418.3007269,4865928.2003452,4,1
"279",4,403,402,116.323479473684,40.0096313421053,39896.2324305556,39896.2973148148,2009-03-24 05:34:42,"05:34:42",5,"Tuesday",12949070.5023123,4867341.97861361,155,1
"280",4,405,404,116.320805914286,40.0091603142857,39896.4052546296,39896.4436342593,2009-03-24 09:43:34,"09:43:34",9,"Tuesday",12948772.8830415,4867273.52071366,75,1
"281",4,408,407,116.320637206976,40.0060893953488,39897.2050925926,39897.2670717593,2009-03-25 04:55:20,"04:55:20",4,"Wednesday",12948754.1026297,4866827.21330123,156,1
"282",4,409,408,116.327264147059,40.0001582941176,39897.2691550926,39897.3014930556,2009-03-25 06:27:35,"06:27:35",6,"Wednesday",12949491.8102252,4865965.28239962,4,1
"283",4,410,-1,116.29770177193,39.7630370175438,39904.9502199074,39905.0460648148,2009-04-01 22:48:19,"22:48:19",22,"Wednesday",12946200.9416792,4831566.97923473,157,30
"284",4,411,410,116.327164326087,39.9997866521739,39905.0902777778,39905.162025463,2009-04-02 02:10:00,"02:10:00",2,"Thursday",12949480.6982055,4865911.27642695,4,1
"285",4,412,411,116.315674339623,40.0095218679245,39905.1945601852,39905.2414583333,2009-04-02 04:40:10,"04:40:10",4,"Thursday",12948201.638763,4867326.06789232,158,1
"286",4,413,412,116.326244461538,40.0001979871795,39905.2471296296,39905.4064814815,2009-04-02 05:55:52,"05:55:52",5,"Thursday",12949378.2993523,4865971.05050224,4,1
"287",4,414,413,116.326673666667,39.9999211428571,39905.4316898148,39905.6697916667,2009-04-02 10:21:38,"10:21:38",10,"Thursday",12949426.0782486,4865930.8202047,4,1
"288",4,416,415,116.297777061224,39.7628226326531,39906.1964814815,39906.3797106481,2009-04-03 04:42:56,"04:42:56",4,"Friday",12946209.3228452,4831535.93293041,159,30
"289",4,417,416,116.292540323529,39.9594463823529,39906.4427893519,39906.4742361111,2009-04-03 10:37:37,"10:37:37",10,"Friday",12945626.3718715,4860050.88711933,160,37
"290",4,418,417,116.301249880734,39.9656661192661,39906.4936226852,39906.5238310185,2009-04-03 11:50:49,"11:50:49",11,"Friday",12946595.9153446,4860954.22717043,161,4
"291",4,419,-1,116.301199820513,39.9657398974359,39907.1641435185,39907.1853587963,2009-04-04 03:56:22,"03:56:22",3,"Saturday",12946590.3426662,4860964.94303255,161,4
"292",4,420,419,116.303167013158,39.9657003289474,39907.1857175926,39907.2145486111,2009-04-04 04:27:26,"04:27:26",4,"Saturday",12946809.3295498,4860959.19593182,162,4
"293",4,421,420,116.389359568807,39.8987254770642,39907.2752546296,39907.3521875,2009-04-04 06:36:22,"06:36:22",6,"Saturday",12956404.2409549,4851236.23726683,163,38
"294",4,422,421,116.390557544444,39.9031970555556,39907.3578587963,39907.4377893518,2009-04-04 08:35:19,"08:35:19",8,"Saturday",12956537.5989928,4851885.09471655,164,39
"295",4,423,422,116.301825433628,39.9664953274336,39907.506724537,39907.5399884259,2009-04-04 12:09:41,"12:09:41",12,"Saturday",12946659.9855997,4861074.66563488,165,4
"296",4,424,-1,116.302326457711,39.9658562985075,39908.1519328704,39908.2134837963,2009-04-05 03:38:47,"03:38:47",3,"Sunday",12946715.7593455,4860981.84965372,166,4
"297",4,427,426,116.305807944444,39.9838571111111,39908.4236574074,39908.4792361111,2009-04-05 10:10:04,"10:10:04",10,"Sunday",12947103.3166758,4863596.71610303,167,33
"298",4,428,427,116.301560388889,39.9657397555556,39908.4938773148,39908.5175231481,2009-04-05 11:51:11,"11:51:11",11,"Sunday",12946630.4809543,4860964.92242522,168,4
"299",4,429,-1,116.326173076923,40.0000315,39909.2587847222,39909.3358680556,2009-04-06 06:12:39,"06:12:39",6,"Monday",12949370.3528533,4865946.85699838,4,1
"300",4,431,430,116.327601206897,39.9951814482759,39909.4275578704,39909.4536111111,2009-04-06 10:15:41,"10:15:41",10,"Monday",12949529.3315547,4865242.08540301,169,1
"301",4,432,431,116.326799153846,39.9922021923077,39909.4574421296,39909.4821643519,2009-04-06 10:58:43,"10:58:43",10,"Monday",12949440.0474176,4864809.18803488,170,1
"302",4,433,-1,116.319886844355,40.0076523991936,39909.9017013889,39910.0004861111,2009-04-06 21:38:27,"21:38:27",21,"Monday",12948670.5726448,4867054.36761931,16,1
"303",4,434,433,116.319790796143,40.0077639201102,39910.0025694444,39910.0277430556,2009-04-07 00:03:42,"00:03:42",0,"Tuesday",12948659.8806068,4867070.57536477,171,1
"304",4,436,435,116.315437928571,39.9747998928571,39910.1140856481,39910.1493865741,2009-04-07 02:44:17,"02:44:17",2,"Tuesday",12948175.3216052,4862280.94407126,172,4
"305",4,438,437,116.445518785714,39.9205385,39910.3158680556,39910.3485069444,2009-04-07 07:34:51,"07:34:51",7,"Tuesday",12962655.8563843,4854401.86077254,173,40
"306",4,439,438,116.319894617769,40.0075810743801,39910.3816087963,39910.4189930556,2009-04-07 09:09:31,"09:09:31",9,"Tuesday",12948671.4379773,4867044.00173542,16,1
"307",4,440,-1,116.3270741,39.999807,39911.1326388889,39911.1797106481,2009-04-08 03:11:00,"03:11:00",3,"Wednesday",12949470.6542834,4865914.23330879,4,1
"308",4,441,440,116.3271938,39.9997929428571,39911.2053819444,39911.2290046296,2009-04-08 04:55:45,"04:55:45",4,"Wednesday",12949483.9792264,4865912.19056908,4,1
"309",4,442,441,116.3271566,39.99957568,39911.2619675926,39911.4067361111,2009-04-08 06:17:14,"06:17:14",6,"Wednesday",12949479.8381414,4865880.61866875,4,1
"310",4,445,444,116.326598083333,39.9998189166667,39912.5912847222,39912.7715625,2009-04-09 14:11:27,"14:11:27",14,"Thursday",12949417.6643505,4865915.96500157,4,1
"311",4,447,446,116.327009890909,40.0008263454546,39913.0215393519,39913.1492476852,2009-04-10 00:31:01,"00:31:01",0,"Friday",12949463.5065601,4866062.36249923,4,1
"312",4,448,447,116.32511454,40.0054371,39913.163275463,39913.2191666667,2009-04-10 03:55:07,"03:55:07",3,"Friday",12949252.517062,4866732.41551712,11,1
"313",4,449,448,116.327177904762,39.9995800952381,39913.2215393518,39913.3163078704,2009-04-10 05:19:01,"05:19:01",5,"Friday",12949482.2097766,4865881.26027515,4,1
"314",4,450,449,116.297796184211,39.7628067631579,39913.3716319444,39913.5459490741,2009-04-10 08:55:09,"08:55:09",8,"Friday",12946211.4516062,4831533.63478173,159,30
"315",4,451,450,116.326804432432,40.0000756216216,39913.6090972222,39913.7126041667,2009-04-10 14:37:06,"14:37:06",14,"Friday",12949440.6350271,4865953.26863722,4,1
"316",4,452,-1,116.326306953488,39.9998656976744,39914.2671759259,39914.3066550926,2009-04-11 06:24:44,"06:24:44",6,"Saturday",12949385.2559244,4865922.76307443,4,1
"317",4,455,-1,116.327102586207,39.9995292413793,39915.0405439815,39915.2446412037,2009-04-12 00:58:23,"00:58:23",0,"Sunday",12949473.8253534,4865873.87037918,4,1
