UserID,SpID,prev_SpID,sequenceNo,Long,Lat,ArriveTime,leaveTime,date,time
24,8611,-1,3243,116.55949006060605,40.06200924242423,39830.0392476852,39830.0583680556,2009-01-17,00:56:31
24,8612,8611,3243,116.27464963636366,39.98994218181818,39830.0683912037,39830.0789814815,2009-01-17,01:38:29
24,8613,8612,3243,116.27699193288582,39.9967096308725,39830.0810648148,39830.1762037037,2009-01-17,01:56:44
24,8614,8613,3243,116.39400121272479,39.98890686679923,39830.2029976852,39830.2890509259,2009-01-17,04:52:19
24,8615,8614,3243,116.33612542857138,40.063262339285735,39830.3293287037,39830.3691435185,2009-01-17,07:54:14
24,8616,-1,3244,116.3485448974359,39.93957435897435,39831.1909837963,39831.2090972222,2009-01-18,04:35:01
24,8617,8616,3244,116.36591922826085,39.94390994565217,39831.2090972222,39831.2165046296,2009-01-18,05:01:06
24,8618,8617,3244,116.36536687671239,39.94136021461186,39831.2173726852,39831.2449189815,2009-01-18,05:13:01
24,8619,8618,3244,116.365946385621,39.943790228758154,39831.2517476852,39831.2599652778,2009-01-18,06:02:31
24,8620,8619,3244,116.3426146,40.031981599999995,39831.3011689815,39831.3082291667,2009-01-18,07:13:41
24,8621,8620,3244,116.34400876470589,40.03138470588236,39831.3082291667,39831.3152893518,2009-01-18,07:23:51
24,8622,8621,3244,116.32498488636362,40.03907034090909,39831.3374537037,39831.371712963,2009-01-18,08:05:56
24,8623,-1,3245,116.56554315624999,40.064197156249996,39832.081724537,39832.1162152778,2009-01-19,01:57:41
24,8624,8623,3245,116.4917554666665,39.97728556923079,39832.1376273148,39832.1608912037,2009-01-19,03:18:11
24,8625,8624,3245,116.56439875,40.064099,39832.1754166667,39832.2210763889,2009-01-19,04:12:36
24,8626,8625,3245,116.49161766059213,39.97723983599091,39832.2428356481,39832.3000115741,2009-01-19,05:49:41
24,8627,8626,3245,116.56591842105266,40.064219184210536,39832.3266898148,39832.3376273148,2009-01-19,07:50:26
24,8628,-1,3246,116.49228023423423,40.12015624324326,39834.0728703704,39834.129525463,2009-01-21,01:44:56
24,8629,8628,3246,116.56598577981607,40.064271282874536,39834.1374537037,39834.2798148148,2009-01-21,03:17:56
24,8630,8629,3246,116.63728803757799,40.17148649547662,39834.301400463,39834.3871643519,2009-01-21,07:14:01
24,8631,8630,3246,116.32537310344826,40.03892922988506,39834.4351388889,39834.4468865741,2009-01-21,10:26:36
24,8632,-1,3247,116.31894546054616,39.9199044491654,39835.058599537,39835.175625,2009-01-22,01:24:23
24,8633,8632,3247,116.31639480000004,39.9216088,39835.175625,39835.1886458333,2009-01-22,04:12:54
24,8634,8633,3247,116.31105291588784,39.92399444859812,39835.1993518519,39835.2078009259,2009-01-22,04:47:04
24,8635,8634,3247,116.31095930517714,39.92357671662126,39835.2100578704,39835.2413657407,2009-01-22,05:02:29
24,8636,8635,3247,116.26785085714285,39.92971186904763,39835.2566435185,39835.3309953704,2009-01-22,06:09:34
24,8637,8636,3247,116.3255875737705,40.03871267213112,39835.3567476852,39835.3705208333,2009-01-22,08:33:43
24,8638,8637,3247,116.55937930909089,40.116905563636365,39835.4264814815,39835.4771180556,2009-01-22,10:14:08
24,8639,-1,3248,116.29886279999998,39.974593600000006,39836.0213310185,39836.1001851852,2009-01-23,00:30:43
24,8640,8639,3248,116.30899870588235,39.97950799999999,39836.1060300926,39836.2014699074,2009-01-23,02:32:41
24,8641,8640,3248,116.32312592857144,40.03903428571429,39836.2183680556,39836.2261805556,2009-01-23,05:14:27
24,8642,8641,3248,116.22783994117647,40.20480570588235,39836.2426157407,39836.4096296296,2009-01-23,05:49:22
24,8643,-1,3249,115.89492380000004,40.37653035,39837.1458564815,39837.3771759259,2009-01-24,03:30:02
24,8644,-1,3250,115.78998740517237,40.44469319827584,39839.1161458333,39839.1276041667,2009-01-26,02:47:15
24,8645,8644,3250,115.78785373239437,40.443157220657255,39839.1276041667,39839.145775463,2009-01-26,03:03:45
24,8646,8645,3250,115.78737085833332,40.44258409999998,39839.145775463,39839.1753472222,2009-01-26,03:29:55
24,8647,8646,3250,115.78975235172419,40.44442079310343,39839.1753472222,39839.1828703704,2009-01-26,04:12:30
24,8648,-1,3252,115.90240838228944,40.37186789416845,39840.3112847222,39840.3366319444,2009-01-27,07:28:15
24,8649,8648,3252,115.89507355000005,40.376199960000015,39840.3382523148,39840.4200231481,2009-01-27,08:07:05
24,8650,8649,3252,115.90235811623491,40.371849567909024,39840.4221643518,39840.5203125,2009-01-27,10:07:55
24,8651,8650,3252,115.9023553571429,40.371967666666684,39840.5203125,39840.5517361111,2009-01-27,12:29:15
24,8652,8651,3252,115.90289184657536,40.37164860821917,39840.5517361111,39840.5747685185,2009-01-27,13:14:30
24,8653,8652,3252,115.90356685628738,40.37183675449102,39840.5751736111,39840.5847222222,2009-01-27,13:48:15
24,8654,8653,3252,115.90252468138803,40.37170363091479,39840.5847222222,39840.6064814815,2009-01-27,14:02:00
24,8655,-1,3253,115.89526687096775,40.37618558064517,39841.1029861111,39841.1128819444,2009-01-28,02:28:18
24,8656,8655,3253,115.89533588648648,40.38350639459463,39841.1227199074,39841.1646759259,2009-01-28,02:56:43
24,8657,8656,3253,115.89544273488349,40.38503799767437,39841.1646759259,39841.2488194444,2009-01-28,03:57:08
24,8658,-1,3255,115.87618903238867,40.40269379352226,39842.1086111111,39842.1523611111,2009-01-29,02:36:24
24,8659,8658,3255,115.89459496969712,40.37737291245797,39842.1561226852,39842.201087963,2009-01-29,03:44:49
24,8660,8659,3255,115.89542780821924,40.385045262556865,39842.2040393518,39842.456875,2009-01-29,04:53:49
24,8661,8660,3255,115.89543749875261,40.38503042269336,39842.4576273148,39842.5070949074,2009-01-29,10:58:59
24,8662,-1,3256,116.29732104459843,39.9735656828543,39843.0094444444,39843.1405208333,2009-01-30,00:13:36
24,8663,8662,3256,116.33234810526318,39.97425852631579,39843.1471759259,39843.2099652778,2009-01-30,03:31:56
24,8664,8663,3256,116.33209072727267,39.972283439393955,39843.2099652778,39843.2173148148,2009-01-30,05:02:21
24,8665,8664,3256,116.36877537499998,39.929251541666666,39843.2302777778,39843.2405787037,2009-01-30,05:31:36
24,8666,8665,3256,116.32193774418599,40.039778058139525,39843.2630902778,39843.2788888889,2009-01-30,06:18:51
24,8667,8666,3256,115.89698368181817,40.38470268181817,39843.3269212963,39843.3428935185,2009-01-30,07:50:46
24,8668,-1,3257,115.89924033333334,40.378416333333334,39844.0771412037,39844.2604050926,2009-01-31,01:51:05
24,8669,8668,3257,115.89616648333337,40.38497171666666,39844.2668865741,39844.413125,2009-01-31,06:24:19
24,8670,-1,3259,116.66702383333335,40.35762496666666,39845.044837963,39845.1200694444,2009-02-01,01:04:34
24,8671,8670,3259,116.33627239344258,40.063274565573764,39845.1616203704,39845.1685648148,2009-02-01,03:52:44
24,8672,8671,3259,116.33215329055675,40.057696157384974,39845.1692592593,39845.2164236111,2009-02-01,04:03:44
24,8673,8672,3259,116.32531033333292,40.04903857552094,39845.2187384259,39845.2407291667,2009-02-01,05:14:59
24,8674,8673,3259,116.33631499702399,40.06324548958331,39845.2461689815,39845.3462847222,2009-02-01,05:54:29
24,8675,8674,3259,116.31995549565215,39.98483160869563,39845.3632986111,39845.3781712963,2009-02-01,08:43:09
24,8676,8675,3259,116.32554841818178,40.03889730909089,39845.3913078704,39845.406400463,2009-02-01,09:23:29
24,8677,8676,3259,116.32178620512816,40.039851051282064,39845.4136342593,39845.6141435185,2009-02-01,09:55:38
24,8678,8677,3259,116.32231665779474,40.03933378707225,39845.6141435185,39845.6422222222,2009-02-01,14:44:22
24,8679,-1,3260,116.23594673170734,39.89085976097559,39846.2450694444,39846.2844791667,2009-02-02,05:52:54
24,8680,8679,3260,116.3222082325582,40.039558430232546,39846.3209953704,39846.3306597222,2009-02-02,07:42:14
24,8681,8680,3260,116.33374489316242,40.03645735470086,39846.3362731481,39846.3574537037,2009-02-02,08:04:14
24,8682,-1,3261,116.30921749999999,40.0179045,39846.9791087963,39846.9872337963,2009-02-02,23:29:55
24,8683,-1,3262,116.32484132615393,40.03914892307696,39847.4012847222,39847.4329976852,2009-02-03,09:37:51
24,8684,-1,3263,116.56665783272737,40.06474054909101,39848.3474074074,39848.3970601852,2009-02-04,08:20:16
24,8685,8684,3263,116.32530640909086,40.03914347727274,39848.4359490741,39848.4445717593,2009-02-04,10:27:46
24,8686,-1,3264,116.32314751724138,39.40176994827586,39849.0728009259,39849.2123842593,2009-02-05,01:44:50
24,8687,8686,3264,116.3254641609196,40.038466620689604,39849.2916087963,39849.3008680556,2009-02-05,06:59:55
24,8688,-1,3267,116.3963413863636,39.89044354545454,39851.0554861111,39851.0764351852,2009-02-07,01:19:54
24,8689,8688,3267,116.39089682403454,39.86308548175952,39851.0828009259,39851.1897453704,2009-02-07,01:59:14
24,8690,8689,3267,116.32263187179488,40.039637,39851.2273611111,39851.2404398148,2009-02-07,05:27:24
24,8691,8690,3267,115.89457391935495,40.377234225806504,39851.3009722222,39851.3698958333,2009-02-07,07:13:24
24,8692,8691,3267,115.89534908688987,40.385100606707,39851.373599537,39851.4112152778,2009-02-07,08:57:59
24,8693,-1,3268,115.894983375,40.376664250000005,39852.152037037,39852.1909259259,2009-02-08,03:38:56
24,8694,8693,3268,115.89471116796457,40.37740368298109,39852.1909259259,39852.2510532407,2009-02-08,04:34:56
24,8695,8694,3268,115.89867408496723,40.37104458387797,39852.2522106481,39852.2976388889,2009-02-08,06:03:11
24,8696,8695,3268,116.32478507643313,40.0491726624204,39852.3866550926,39852.4030324074,2009-02-08,09:16:47
24,8697,8696,3268,116.32121627272727,40.046087,39852.4130439815,39852.4231712963,2009-02-08,09:54:47
24,8698,-1,3269,116.56163688888891,40.068194740740736,39853.0874652778,39853.1269907407,2009-02-09,02:05:57
24,8699,8698,3269,116.56621246644849,40.06439146481174,39853.1274537037,39853.276412037,2009-02-09,03:03:32
24,8700,8699,3269,116.63439751781442,40.09969825415678,39853.2973032407,39853.477337963,2009-02-09,07:08:07
24,8701,-1,3270,116.66427921929832,39.66896334210528,39854.0595949074,39854.0856944444,2009-02-10,01:25:49
24,8702,8701,3270,116.73262375344949,39.53425563773925,39854.1225578704,39854.3956481481,2009-02-10,02:56:29
24,8703,-1,3271,116.78009579754612,39.97097401226995,39856.1155092593,39856.1388888889,2009-02-12,02:46:20
24,8704,8703,3271,116.77564173643414,39.9699638992248,39856.1388888889,39856.1536458333,2009-02-12,03:20:00
24,8705,8704,3271,116.78043569594597,39.971076770270194,39856.1536458333,39856.2289930556,2009-02-12,03:41:15
24,8706,8705,3271,116.566200950071,40.0644756690442,39856.2681712963,39856.3401041667,2009-02-12,06:26:10
24,8707,8706,3271,116.32530298360653,40.03886081967214,39856.4023726852,39856.4110532407,2009-02-12,09:39:25
24,8708,8707,3271,116.3269873513514,40.039157207207225,39856.4115162037,39856.4185185185,2009-02-12,09:52:35
24,8709,-1,3272,116.12832060740752,40.211478607407415,39857.0500810185,39857.2121759259,2009-02-13,01:12:07
24,8710,8709,3272,116.11229577611932,40.20754307089551,39857.213912037,39857.2290162037,2009-02-13,05:08:02
24,8711,8710,3272,116.1280460000001,40.21180151335919,39857.2306365741,39857.2909375,2009-02-13,05:32:07
24,8712,8711,3272,116.26209623870962,40.12740041290328,39857.3085300926,39857.3172106481,2009-02-13,07:24:17
24,8713,8712,3272,116.12799311825223,40.21179958097683,39857.3377546296,39857.5176736111,2009-02-13,08:06:22
24,8714,-1,3273,116.30186112587414,39.989814916083915,39858.106400463,39858.1184375,2009-02-14,02:33:13
24,8715,8714,3273,116.32229073809525,40.055069333333336,39858.1530324074,39858.1727083333,2009-02-14,03:40:22
24,8716,-1,3274,116.32241035,40.03980560000001,39860.0057175926,39860.0638425926,2009-02-16,00:08:14
24,8717,8716,3274,116.12803343548417,40.211723443548436,39860.0935300926,39860.1687615741,2009-02-16,02:14:41
24,8718,8717,3274,116.11220614855092,40.20746783695655,39860.170150463,39860.1859490741,2009-02-16,04:05:01
24,8719,8718,3274,116.12821399999984,40.21144706250002,39860.1872800926,39860.2178935185,2009-02-16,04:29:41
24,8720,8719,3274,116.25904926315788,40.220353894736846,39860.2385532407,39860.2460763889,2009-02-16,05:43:31
24,8721,8720,3274,116.29339862337666,40.21841946753244,39860.2488541667,39860.2699768519,2009-02-16,05:58:21
24,8722,8721,3274,116.1285575185185,40.2117044074074,39860.3051041667,39860.3737384259,2009-02-16,07:19:21
24,8723,8722,3274,116.32498821724133,40.03918080689649,39860.4540625,39860.502037037,2009-02-16,10:53:51
24,8724,-1,3277,116.32542199428578,40.03926734285713,39862.0483217593,39862.0577546296,2009-02-18,01:09:35
24,8725,8724,3277,116.4068269230769,39.85204878021977,39862.1001157407,39862.1089699074,2009-02-18,02:24:10
24,8726,8725,3277,116.40383864319243,39.85091578169014,39862.1089699074,39862.1611689815,2009-02-18,02:36:55
24,8727,8726,3277,116.4036701789138,39.850939252396216,39862.1611689815,39862.1966435185,2009-02-18,03:52:05
24,8728,8727,3277,116.56518165625,40.0641960625,39862.2196180556,39862.249537037,2009-02-18,05:16:15
24,8729,8728,3277,116.40381905095545,39.85093595541402,39862.2807291667,39862.3720486111,2009-02-18,06:44:15
24,8730,8729,3277,116.40400842028988,39.85095198550722,39862.3847222222,39862.4116898148,2009-02-18,09:14:00
24,8731,-1,3278,116.32252558381514,39.99731176878612,39863.2121759259,39863.2253125,2009-02-19,05:05:32
24,8732,8731,3278,116.3225602377048,39.997261008196695,39863.2253125,39863.306099537,2009-02-19,05:24:27
24,8733,8732,3278,116.31442962212022,39.98403229723501,39863.3142592593,39863.3858449074,2009-02-19,07:32:32
24,8734,8733,3278,116.32520951785715,40.03946719642857,39863.4130439815,39863.4256597222,2009-02-19,09:54:47
24,8735,-1,3279,115.89379488888888,40.377174999999994,39865.0895138889,39865.0967476852,2009-02-21,02:08:54
24,8736,8735,3279,115.96932028623621,40.457337197320285,39865.1136458333,39865.2427546296,2009-02-21,02:43:39
24,8737,-1,3280,115.90261269767441,40.3714123255814,39866.070787037,39866.0780787037,2009-02-22,01:41:56
24,8738,8737,3280,116.25984514705878,39.9173895882353,39866.1740277778,39866.3320138889,2009-02-22,04:10:36
24,8739,8738,3280,116.32234548426338,40.039240450761476,39866.3717708333,39866.484212963,2009-02-22,08:55:21
24,8740,-1,3281,116.32290021875002,40.039381343749994,39867.2148611111,39867.235,2009-02-23,05:09:24
24,8741,8740,3281,116.37765936521738,39.8011378347826,39867.2942592593,39867.345474537,2009-02-23,07:03:44
24,8742,-1,3282,116.732657,39.52937346153846,39868.0713773148,39868.0860763889,2009-02-24,01:42:47
24,8743,8742,3282,116.73263697579497,39.53417038973087,39868.0867708333,39868.5157638889,2009-02-24,02:04:57
24,8744,-1,3283,116.33922158219175,40.02411320547948,39869.0255902778,39869.0333449074,2009-02-25,00:36:51
24,8745,8744,3283,116.40397308219181,39.8509241917808,39869.0861226852,39869.0983333333,2009-02-25,02:04:01
24,8746,8745,3283,116.40319720853078,39.850981113744105,39869.0995486111,39869.1144212963,2009-02-25,02:23:21
24,8747,8746,3283,116.52451274117647,39.7855079882353,39869.1314351852,39869.1684143519,2009-02-25,03:09:16
24,8748,8747,3283,116.5658706239556,40.06416858217269,39869.1942824074,39869.2421990741,2009-02-25,04:39:46
24,8749,8748,3283,116.89326228260876,40.3738105652174,39869.2777893519,39869.3155208333,2009-02-25,06:40:01
24,8750,8749,3283,116.7977204606736,40.34724374438203,39869.3294097222,39869.3619907407,2009-02-25,07:54:21
24,8751,8750,3283,116.56518023076923,40.06435384615384,39869.4003587963,39869.4114699074,2009-02-25,09:36:31
24,8752,-1,3284,115.8954099885057,40.36160463218386,39870.2352430556,39870.2428240741,2009-02-26,05:38:45
24,8753,8752,3284,115.89187616363637,40.3625976,39870.243287037,39870.3354166667,2009-02-26,05:50:20
24,8754,8753,3284,115.89469889021025,40.37727309580443,39870.3420138889,39870.4471643518,2009-02-26,08:12:30
24,8755,-1,3285,115.89488270098047,40.37717521078437,39871.0046759259,39871.1154976852,2009-02-27,00:06:44
24,8756,8755,3285,115.9054734649679,40.37489248407645,39871.1172337963,39871.1256828704,2009-02-27,02:48:49
24,8757,8756,3285,115.90459489830502,40.38845455932203,39871.1263194444,39871.1391087963,2009-02-27,03:01:54
24,8758,8757,3285,115.89855028102676,40.3710515378032,39871.1413657407,39871.1810648148,2009-02-27,03:23:34
24,8759,8758,3285,115.9025237918661,40.37210963397131,39871.1817592593,39871.2202430556,2009-02-27,04:21:44
24,8760,8759,3285,115.89564225423733,40.361424011299455,39871.2229050926,39871.2503935185,2009-02-27,05:20:59
24,8761,8760,3285,115.89461651153843,40.37723934615387,39871.2529976852,39871.2679282407,2009-02-27,06:04:19
24,8762,8761,3285,116.32210026548671,40.039906929203525,39871.3103472222,39871.3223263889,2009-02-27,07:26:54
24,8763,8762,3285,116.3137922601626,40.03123772357725,39871.3253356481,39871.3344212963,2009-02-27,07:48:29
24,8764,-1,3286,116.32571995412846,40.03910348623853,39876.4127430556,39876.4276736111,2009-03-04,09:54:21
24,8765,-1,3287,116.16820454140665,40.18634939765626,39877.0506944444,39877.4242476852,2009-03-05,01:13:00
24,8766,8765,3287,116.3215707185186,40.05501597777777,39877.4467013889,39877.4539351852,2009-03-05,10:43:15
24,8767,-1,3288,116.32240122222223,40.03927442592593,39878.1544907407,39878.3775462963,2009-03-06,03:42:28
24,8768,8767,3288,116.31415471111114,40.031365900000004,39878.3845023148,39878.3926041667,2009-03-06,09:13:41
24,8769,8768,3288,116.3319383274336,39.99123530088496,39878.4003587963,39878.4604282407,2009-03-06,09:36:31
24,8770,8769,3288,116.31404021192046,40.03137894039733,39878.4650578704,39878.4807407407,2009-03-06,11:09:41
24,8771,8770,3288,116.32494077777775,40.03933666666667,39878.492025463,39878.5163888889,2009-03-06,11:48:31
24,8772,8771,3288,116.32573988442209,40.039198587939715,39878.5166782407,39878.5270949074,2009-03-06,12:24:01
24,8773,-1,3290,116.39711229850745,39.88978365671644,39879.0719791667,39879.1219212963,2009-03-07,01:43:39
24,8774,8773,3290,116.39057533613439,39.863327151260506,39879.138125,39879.1471527778,2009-03-07,03:18:54
24,8775,8774,3290,116.39052869879517,39.86301665060241,39879.1514930556,39879.2398611111,2009-03-07,03:38:09
24,8776,8775,3290,116.33549024999995,39.92203612367021,39879.2726157407,39879.3112152778,2009-03-07,06:32:34
24,8777,8776,3290,116.33547783582087,39.921932328358224,39879.3124884259,39879.3236574074,2009-03-07,07:29:59
24,8778,8777,3290,115.89504116000002,40.37611544,39879.4046759259,39879.4684490741,2009-03-07,09:42:44
24,8779,8778,3290,115.89866170432369,40.37096970013947,39879.4692013889,39879.5100578704,2009-03-07,11:15:39
24,8780,-1,3291,115.89514729457369,40.37534255038758,39880.0468055556,39880.0564467593,2009-03-08,01:07:24
24,8781,8780,3291,115.8949814153846,40.37732516923078,39880.0564467593,39880.0824305556,2009-03-08,01:21:17
24,8782,8781,3291,115.78994672807013,40.444870280701764,39880.0986342593,39880.3469328704,2009-03-08,02:22:02
24,8783,8782,3291,115.87994362499998,40.37803187500001,39880.3636574074,39880.3722800926,2009-03-08,08:43:40
24,8784,8783,3291,116.32215325925927,40.05327022222222,39880.4303819444,39880.4391782407,2009-03-08,10:19:45
24,8785,-1,3292,116.41057888461538,40.08788501923077,39881.099212963,39881.1063310185,2009-03-09,02:22:52
24,8786,8785,3292,116.56607094375008,40.06437309687506,39881.121724537,39881.2604398148,2009-03-09,02:55:17
24,8787,8786,3292,116.52128553620524,40.02877450045828,39881.2702777778,39881.3392708333,2009-03-09,06:29:12
24,8788,8787,3292,116.52135383246066,40.02894979581151,39881.3442476852,39881.3807638889,2009-03-09,08:15:43
24,8789,8788,3292,116.3261725943396,40.03956758490566,39881.4503240741,39881.4584259259,2009-03-09,10:48:28
24,8790,8789,3292,116.32584289836065,40.03922481311476,39881.4599884259,39881.4890972222,2009-03-09,11:02:23
24,8791,-1,3295,116.54647966666667,40.09621126666668,39882.0373032407,39882.1925115741,2009-03-10,00:53:43
24,8792,8791,3295,116.56617754340456,40.06424361330329,39882.1984143518,39882.2495717593,2009-03-10,04:45:43
24,8793,8792,3295,116.4443331946068,39.9841186940211,39882.2740509259,39882.3232986111,2009-03-10,06:34:38
24,8794,8793,3295,116.31994006122447,39.98485860204076,39882.338287037,39882.3769444444,2009-03-10,08:07:08
24,8795,8794,3295,116.32513096178336,40.03888849044585,39882.3991666667,39882.418275463,2009-03-10,09:34:48
24,8796,-1,3296,116.32553138888892,40.038952611111114,39883.4063310185,39883.4168055556,2009-03-11,09:45:07
24,8797,-1,3298,116.50640083636368,39.80539141818179,39884.0363078704,39884.307662037,2009-03-12,00:52:17
24,8798,8797,3298,116.31997746683645,39.98483490816334,39884.3571412037,39884.3795949074,2009-03-12,08:34:17
24,8799,-1,3300,116.66618479463493,40.360589647757415,39885.0416782407,39885.3250115741,2009-03-13,01:00:01
24,8800,8799,3300,116.56616327027027,40.06467848648649,39885.3544675926,39885.3774421296,2009-03-13,08:30:26
24,8801,8800,3300,116.3074430833333,40.02712372916668,39885.4115277778,39885.4196296296,2009-03-13,09:52:36
24,8802,8801,3300,116.3260448125,40.03923783333334,39885.4305092593,39885.4376273148,2009-03-13,10:19:56
24,8803,8802,3300,116.32593363981044,40.038849042654036,39885.437974537,39885.4497800926,2009-03-13,10:30:41
24,8804,-1,3301,116.66608259615379,40.36050794230767,39886.0580902778,39886.1181597222,2009-03-14,01:23:39
24,8805,8804,3301,116.66618283640281,40.36053646587194,39886.1202430556,39886.1996412037,2009-03-14,02:53:09
24,8806,-1,3302,116.32231392857143,40.03965560714285,39887.1577083333,39887.1672569444,2009-03-15,03:47:06
24,8807,8806,3302,116.30965702836879,39.97805234751772,39887.1909837963,39887.2675578704,2009-03-15,04:35:01
24,8808,-1,3303,116.12864418867925,40.21097181132076,39888.0438657407,39888.146412037,2009-03-16,01:03:10
24,8809,8808,3303,116.32535213043482,40.03887840993787,39888.185474537,39888.1940972222,2009-03-16,04:27:05
24,8810,-1,3304,117.12434125000001,40.164960115384616,39889.0559027778,39889.1615162037,2009-03-17,01:20:30
24,8811,8810,3304,117.13857568116786,40.17061325243251,39889.1636574074,39889.2641203704,2009-03-17,03:55:40
24,8812,8811,3304,117.10787085714286,40.14445271428572,39889.2737847222,39889.2985532407,2009-03-17,06:34:15
24,8813,8812,3304,116.28569613793105,40.08907813793104,39889.3542824074,39889.3865740741,2009-03-17,08:30:10
24,8814,8813,3304,116.30147025356138,40.05007360113963,39889.3966435185,39889.4150462963,2009-03-17,09:31:10
24,8815,-1,3305,116.23550270212765,39.888600000000004,39890.0750115741,39890.1985648148,2009-03-18,01:48:01
24,8816,8815,3305,116.52102204605258,40.02890425657895,39890.2280208333,39890.2448611111,2009-03-18,05:28:21
24,8817,8816,3305,116.56601740631122,40.06430692110484,39890.2581712963,39890.3736226852,2009-03-18,06:11:46
24,8818,8817,3305,116.28702539097742,40.08814313157887,39890.3999537037,39890.5017476852,2009-03-18,09:35:56
24,8819,-1,3306,116.26835311764705,39.92905329411764,39891.2411458333,39891.2857060185,2009-03-19,05:47:15
24,8820,-1,3307,116.31908211811027,39.985491291338604,39892.0038194444,39892.0109953704,2009-03-20,00:05:30
24,8821,-1,3309,116.5651312222222,40.06425855555555,39893.0262384259,39893.0734375,2009-03-21,00:37:47
24,8822,8821,3309,116.56610845665456,40.06429018437144,39893.0734375,39893.43625,2009-03-21,01:45:45
24,8823,-1,3310,116.63392522937995,40.10054799458138,39894.0343981481,39894.2319097222,2009-03-22,00:49:32
24,8824,-1,3312,116.56663631250004,40.06448764285714,39896.0368055556,39896.0453125,2009-03-24,00:53:00
24,8825,8824,3312,116.12808143734631,40.21171851597052,39896.0805555556,39896.2570023148,2009-03-24,01:56:00
24,8826,8825,3312,116.32517863212435,40.03896205181346,39896.3016203704,39896.3124421296,2009-03-24,07:14:20
24,8827,8826,3312,116.32180136923073,40.040000984615375,39896.3148148148,39896.3234375,2009-03-24,07:33:20
24,8828,-1,3313,116.68216816129033,40.36597741935481,39897.0558449074,39897.1460069444,2009-03-25,01:20:25
24,8829,8828,3313,116.63273529268305,40.167409493902454,39897.168287037,39897.1773148148,2009-03-25,04:02:20
24,8830,8829,3313,116.32202505454545,40.03931716969698,39897.2130092593,39897.2933333333,2009-03-25,05:06:44
24,8831,8830,3313,116.35106595999997,39.93872012,39897.3178703704,39897.3367361111,2009-03-25,07:37:44
24,8832,8831,3313,116.42329405882353,39.92066782352941,39897.3415972222,39897.3957175926,2009-03-25,08:11:54
24,8833,8832,3313,116.32614442307695,40.039059179487175,39897.4188078704,39897.434375,2009-03-25,10:03:05
24,8834,-1,3315,116.52153843761309,40.02898813562382,39945.0712268518,39945.1374884259,2009-05-12,01:42:34
24,8835,8834,3315,116.5217114914286,40.02910319428569,39945.1385300926,39945.1502777778,2009-05-12,03:19:29
24,8836,8835,3315,116.52139431970254,40.029076100371775,39945.1514351852,39945.1947222222,2009-05-12,03:38:04
24,8837,8836,3315,116.5469936357616,40.09092962251653,39945.2036921296,39945.285462963,2009-05-12,04:53:19
24,8838,8837,3315,116.56603131211855,40.06434869659986,39945.2914814815,39945.4181018519,2009-05-12,06:59:44
24,8839,-1,3316,116.56363044444441,40.06498066666666,39946.0306828704,39946.0677199074,2009-05-13,00:44:11
24,8840,8839,3316,116.56896201587317,40.06224947619048,39946.0696875,39946.0874537037,2009-05-13,01:40:21
24,8841,8840,3316,116.68263543534061,40.36844907305023,39946.1314351852,39946.237974537,2009-05-13,03:09:16
24,8842,8841,3316,116.6827423971203,40.36838164067187,39946.237974537,39946.4211921296,2009-05-13,05:42:41
24,8843,8842,3316,116.65497819354842,40.359352838709675,39946.4255902778,39946.4751851852,2009-05-13,10:12:51
24,8844,-1,3317,116.68430202868858,40.368903377049165,39947.0551273148,39947.1546643519,2009-05-14,01:19:23
24,8845,8844,3317,117.12447877053826,40.53614599999997,39947.1979513889,39947.2169907407,2009-05-14,04:45:03
24,8846,8845,3317,117.11186669729734,40.53461012972978,39947.2184953704,39947.2374768518,2009-05-14,05:14:38
24,8847,8846,3317,116.2858851904762,40.08900347619048,39947.2988194444,39947.3334837963,2009-05-14,07:10:18
24,8848,8847,3317,116.31973388961038,39.98475153246753,39947.3572685185,39947.379375,2009-05-14,08:34:28
24,8849,-1,3318,116.29653310000002,40.070072339999996,39948.2386689815,39948.2735648148,2009-05-15,05:43:41
24,8850,8849,3318,116.32535268000005,40.038917813333335,39948.2869907407,39948.2985069444,2009-05-15,06:53:16
24,8851,-1,3319,116.23591779411767,39.89065977941178,39949.0352430556,39949.0902199074,2009-05-16,00:50:45
24,8852,8851,3319,116.2354437599467,39.89059266141526,39949.0902199074,39949.4453125,2009-05-16,02:09:55
24,8853,-1,3320,116.68430358333336,40.37177891666668,39951.0871990741,39951.2965162037,2009-05-18,02:05:34
24,8854,8853,3320,116.66646862393141,40.3604443618234,39951.2994675926,39951.3191898148,2009-05-18,07:11:14
24,8855,8854,3320,116.56600040652803,40.06435987636011,39951.3557175926,39951.4127199074,2009-05-18,08:32:14
24,8856,-1,3321,116.22916784615384,40.076745576923074,39952.0412847222,39952.1602662037,2009-05-19,00:59:27
24,8857,8856,3321,116.26542737535823,40.07067750143266,39952.1762962963,39952.196087963,2009-05-19,04:13:52
24,8858,8857,3321,116.2330677862932,40.07483600957993,39952.2040740741,39952.2853240741,2009-05-19,04:53:52
24,8859,8858,3321,116.63635599999998,40.17186242105263,39952.3180208333,39952.3761805556,2009-05-19,07:37:57
24,8860,8859,3321,116.3250557337278,40.03910413609469,39952.421087963,39952.4368287037,2009-05-19,10:06:22
24,8861,-1,3323,116.18967240624997,39.937810312500005,39953.0284490741,39953.1900231481,2009-05-20,00:40:58
